property_type,num_beds,num_baths,size_sqft,furnishing,lat,lng,subzone,planning_area,price,built_year,tenure,pri_sch,sec_sch,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,close_pri_sch,close_sec_sch,closest_dist_to_shop,closest_dist_to_com
executive condo,3,2,1216,unspecified,1.401,103.9,matilda,punggol,1627500.0,2016,99-year leasehold,1.0,1.0,0.0,38675.2611691487,2518.343259756904,943.7123051064557,1217.4803265764892,1,0,1084.3704660632204,1277.367010907609
condo,3,2,2174,unspecified,1.346,103.9,upper paya lebar,serangoon,2079000.0,2001,99-year leasehold,0.0,1.0,0.0,18829.290006677053,601.6077545830979,559.239282107667,192.0527970956523,2,4,610.2802488195483,686.5087335440879
hdb,2,2,646,unspecified,1.282,103.8,tiong bahru station,bukit merah,682500.0,2009,99-year leasehold,1.0,0.0,1.0,43101.48232611174,949.1062767261263,500.0994988804312,415.2161125050263,2,1,986.482215887685,1077.4700499176881
bungalow,4,5,3500,unspecified,1.326,103.8,coronation road,bukit timah,4074000.0,1997,99-year leasehold,0.0,1.0,2.0,4694.407410006315,529.1637901904886,761.1261246569925,719.1730355359397,2,2,2505.4366691231457,3317.7991039502313
condo,3,3,1561,unspecified,1.316,103.8,nassim,tanglin,6156200.0,2022,freehold,0.0,0.0,1.0,4541.768045417681,580.7274503483127,684.7637625581945,496.79247227389976,1,1,1804.6387210045755,2726.0245593218715
hdb,4,2,1313,unspecified,1.344,103.9,bishan east,bishan,828300.0,1987,99-year leasehold,2.0,2.0,2.0,15775.982167734745,592.111411528277,391.8917900805705,396.0416515701141,3,4,805.5371351417185,886.879446705377
condo,2,2,700,unspecified,1.317,103.8,moulmein,novena,1890000.0,2022,freehold,1.0,0.0,1.0,6901.669758812616,569.290938701315,611.4072527776592,409.5359951827492,1,1,1883.6948502854393,2771.776373443841
hdb,2,2,635,unspecified,1.308,103.8,commonwealth,queenstown,315000.0,1970,99-year leasehold,0.0,0.0,1.0,22544.283413848632,1231.605271101681,1388.6472877083302,1337.6782293527651,0,0,1301.418420563243,2416.46891042194
hdb,3,2,1076,unspecified,1.442,103.8,woodlands east,woodlands,524000.0,2004,99-year leasehold,6.0,3.0,1.0,38762.48286665361,1119.5387100576093,901.6781570821553,588.5042768903064,2,1,1008.69835701902,2348.7987549090817
condo,3,2,883,unspecified,1.33,103.9,kaki bukit,bedok,1756500.0,2023,freehold,1.0,0.0,2.0,13169.088975540588,643.0383825653707,608.750196538065,467.45797723076504,3,1,756.6699662379881,2373.7488227785807
hdb,3,2,1055,unspecified,1.371,103.8,kebun bahru,ang mo kio,576400.0,1979,99-year leasehold,2.0,1.0,1.0,21616.97247706422,2427.686218501118,2432.208375495597,1961.683730123279,0,0,2744.792606642922,4564.428431026234
condo,1,1,667,partial,1.281,103.9,central subzone,downtown core,1764000.0,2008,99-year leasehold,0.0,0.0,3.0,898.6010415602982,1771.1613601180886,3127.6604216407322,2239.1701430957646,0,0,1416.9388493589147,2357.0197133991683
condo,3,2,1173,unspecified,1.303,103.9,tanjong rhu,kallang,3305400.0,2023,99-year leasehold,0.0,1.0,1.0,5417.926460548132,38.532027574390455,1746.9047906375886,855.666205816679,0,1,181.51154640274086,2678.3169507179646
condo,3,3,1324,unspecified,1.374,103.94,pasir ris west,pasir ris,1709400.0,2005,freehold,1.0,0.0,0.0,22603.258810155363,1314.5257300597523,342.88363631088305,1460.1700635003058,1,0,711.0906893618052,1041.684787567191
semi-detached house,4,5,3200,unspecified,1.339,103.75,bukit batok south,bukit batok,3024000.0,1999,99-year leasehold,0.0,0.0,0.0,8265.057573073516,1067.256200278732,854.6352458963188,797.7921970034943,1,1,595.4435825630696,1251.995349166412
condo,1,1,517,partial,1.371,103.94,pasir ris central,pasir ris,997500.0,2026,99-year leasehold,1.0,1.0,1.0,21329.80482963943,1327.8165302149753,607.5977411346396,1330.8153881083026,2,0,969.5828308235895,1295.8580331311907
hdb,3,2,947,unspecified,1.334,103.9,toa payoh central,toa payoh,997600.0,1972,99-year leasehold,1.0,1.0,1.0,25304.795448387973,690.3556956391392,180.25023943268675,87.00689726968949,2,2,782.8710899105221,1943.6673823044075
condo,2,2,818,unfurnished,1.301,103.9,marine parade,marine parade,2075800.0,2022,freehold,2.0,1.0,0.0,23172.41379310345,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
condo,1,1,495,partial,1.316,103.8,moulmein,novena,1424800.0,2022,freehold,1.0,0.0,1.0,6901.669758812616,580.7274503483127,684.7637625581945,496.79247227389976,1,1,1804.6387210045755,2726.0245593218715
hdb,3,2,1216,unspecified,1.369,103.8,shangri-la,ang mo kio,985800.0,2018,99-year leasehold,1.0,2.0,0.0,23201.04666375927,2358.72746899997,2472.666080990814,1916.4040221346343,0,0,2604.183325650722,4461.333135026679
condo,4,4,2562,unspecified,1.3,103.8,leonie hill,river valley,7014000.0,2011,freehold,0.0,0.0,0.0,8466.757123473542,922.5427405893671,666.0281878053671,714.1349311885616,1,2,1381.2952598926508,1643.7276419983812
hdb,3,2,1011,unspecified,1.356,103.94,tampines west,tampines,630000.0,2017,99-year leasehold,3.0,3.0,3.0,22925.29926335175,1219.8165711121321,276.00963286003434,570.560674954479,5,2,473.32316784372534,928.5357854611927
condo,1,1,510,unspecified,1.386,103.8,tagore,ang mo kio,1092000.0,2026,99-year leasehold,0.0,0.0,1.0,2384.380061184092,1444.8426629727887,2726.568714388651,2729.451392209434,0,0,4022.635089417636,5551.549106067904
hdb,3,2,1001,unspecified,1.391,103.94,rivervale,sengkang,546000.0,2017,99-year leasehold,2.0,2.0,0.0,38049.71319311664,2353.314700264791,1643.448158439919,2641.4034200046467,0,0,1432.807462719921,1314.3165798705973
condo,4,2,1302,unspecified,1.325,103.94,bedok north,bedok,2730000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
hdb,3,2,968,unspecified,1.397,103.9,sengkang town centre,sengkang,525000.0,2002,99-year leasehold,2.0,2.0,1.0,42307.42896268402,2365.6697309772057,509.5724331208768,811.1911441550535,2,1,654.9359310718728,1521.1899166798687
executive condo,3,2,872,unspecified,1.359,103.94,tampines east,tampines,1260000.0,2015,99-year leasehold,6.0,5.0,1.0,30154.01616133711,1544.6436133242946,240.11611859815554,817.6610915836989,2,2,745.9244998689742,1097.6597539811075
semi-detached house,6,7,5537,unspecified,1.301,103.9,mountbatten,marine parade,9076200.0,2025,freehold,0.0,1.0,0.0,5829.779776856125,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
hdb,3,2,1216,unspecified,1.447,103.8,sembawang east,sembawang,753900.0,2016,99-year leasehold,0.0,0.0,0.0,22872.971903442816,861.9879473105757,526.4491725225464,496.2696358031957,3,2,784.649900355762,1960.4613485689797
condo,3,2,980,unspecified,1.356,103.75,brickworks,bukit batok,1764000.0,2020,99-year leasehold,0.0,0.0,0.0,16091.580742063814,312.50097586473834,379.04309032787796,477.11590750469196,2,3,712.9846722546071,3024.2010241582752
condo,3,3,2142,unspecified,1.31,103.8,cairnhill,newton,4725000.0,2011,freehold,0.0,0.0,0.0,8593.576965669989,1043.8559507016741,1339.7033129426795,1208.5981339151076,0,0,1369.6527882164553,2516.107069448361
condo,2,2,1151,partial,1.267,103.8,maritime square,bukit merah,1974000.0,2011,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,548.6484526474744,1164.7990259149717,1596.8123872876026,0,0,869.2409087400581,2491.1531913434346
condo,3,3,1356,unfurnished,1.3125,103.8,farrer court,bukit timah,3842000.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
semi-detached house,6,5,4865,unspecified,1.367,103.9,hougang central,hougang,4305000.0,2022,99-year leasehold,0.0,0.0,1.0,10685.985963323523,1363.4942660071342,669.2083540415205,502.57772741848765,1,2,1072.0306962793743,1797.0392899100175
hdb,3,2,1001,unspecified,1.418,103.8,yishun south,yishun,618400.0,2016,99-year leasehold,2.0,2.0,0.0,31517.683927771974,2277.4942710419014,1984.0153847655995,2060.554992339639,0,0,2564.880564226171,3566.9945335278258
executive condo,2,2,807,unspecified,1.381,103.9,rivervale,sengkang,997500.0,2014,99-year leasehold,2.0,2.0,0.0,38049.71319311664,2026.9231489961305,730.0389648768854,897.8140179209237,2,1,758.9363869022142,2026.5335952108908
condo,3,3,1227,unspecified,1.346,103.9,upper paya lebar,serangoon,2684600.0,2021,freehold,0.0,1.0,0.0,18829.290006677053,601.6077545830979,559.239282107667,192.0527970956523,2,4,610.2802488195483,686.5087335440879
hdb,4,2,1604,unfurnished,1.376,103.94,pasir ris west,pasir ris,887200.0,1989,99-year leasehold,1.0,0.0,0.0,22603.258810155363,1349.9928135258883,260.2829905871526,1578.1940806017299,1,0,577.8736614165281,898.2920262437732
bungalow,4,4,4000,unspecified,1.329,103.75,sunset way,clementi,19425000.0,1985,freehold,0.0,0.0,0.0,5861.603900819588,968.6202283687318,1715.078107758507,1149.8004722022365,0,0,711.2506870229048,317.4219782439884
cluster house,5,3,2926,unfurnished,1.318,103.94,bedok south,bedok,2520000.0,1996,99-year leasehold,2.0,3.0,1.0,15577.352950989223,1389.6612264283315,634.5563227518154,261.8107555837325,2,2,1163.9910171738138,3592.6312952067206
condo,2,2,689,unspecified,1.325,103.94,bedok north,bedok,1407000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
condo,2,2,883,unfurnished,1.266,103.8,maritime square,bukit merah,2363600.0,2025,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,641.8227609154545,1267.0083420548274,1675.7145892320023,0,0,847.5708892779642,2592.6061365658684
condo,4,3,2411,unspecified,1.294,103.8,institution hill,river valley,7986300.0,2025,freehold,0.0,0.0,0.0,8023.433520122262,672.336343465033,566.1457103681322,106.94151501830721,2,3,1010.5007506669068,1157.2457416372913
condo,3,2,926,partial,1.298,103.9,mountbatten,marine parade,2447600.0,2023,freehold,0.0,1.0,0.0,5829.779776856125,552.9034637503229,2077.186904742443,838.452560653443,0,1,517.1085849889372,2588.0038213482776
hdb,3,2,1206,partial,1.377,103.75,peng siang,choa chu kang,682500.0,2017,99-year leasehold,1.0,1.0,0.0,40245.74011823345,1125.2039592273268,869.1155549628778,748.9496900296207,3,2,562.9606965960891,4337.314061313317
condo,3,3,1281,unspecified,1.317,103.8,nassim,tanglin,4089000.0,2025,freehold,0.0,0.0,1.0,4541.768045417681,569.290938701315,611.4072527776592,409.5359951827492,1,1,1883.6948502854393,2771.776373443841
hdb,3,1,700,unspecified,1.304,103.94,marine parade,marine parade,493500.0,1976,99-year leasehold,2.0,1.0,0.0,23172.41379310345,2789.631473960322,1778.6845293407903,1316.8382206402491,0,0,2518.935625862566,4651.091731358971
condo,1,1,495,unspecified,1.309,103.8,ridout,tanglin,1593000.0,2023,freehold,0.0,0.0,0.0,778.7683164258633,1136.4206388140085,1441.7184095483487,1314.7079153402278,0,0,1331.5509026922628,2503.5823999332497
condo,3,2,861,unspecified,1.317,103.75,faber,clementi,1554000.0,2023,99-year leasehold,0.0,0.0,0.0,5652.815861632566,1707.474730362377,926.5705417079078,542.8912481473867,1,1,1654.2596660323807,1205.6686695615867
bungalow,6,7,4040,unspecified,1.285,103.8,redhill,bukit merah,4914000.0,1998,99-year leasehold,1.0,0.0,1.0,27399.380804953562,685.7403791793571,303.25875244900305,103.2092143399445,1,2,841.378568723406,941.8808279778042
condo,3,2,1001,unspecified,1.315,103.8,moulmein,novena,2730000.0,2026,freehold,1.0,0.0,1.0,6901.669758812616,611.5387340671831,766.529220102696,591.1588980049153,1,1,1728.7910777290197,2683.888705499148
executive condo,4,3,1313,unspecified,1.435,103.9,yishun east,yishun,1680000.0,2027,99-year leasehold,2.0,1.0,0.0,34290.3973322783,4477.936833839678,3025.37998797447,3670.629248147932,0,0,3455.00310681752,2939.1120256884196
semi-detached house,5,6,4717,unspecified,1.301,103.9,mountbatten,marine parade,8059800.0,2025,freehold,0.0,1.0,0.0,5829.779776856125,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
condo,3,3,1141,unspecified,1.286,103.8,pearl's hill,outram,2714200.0,2025,99-year leasehold,0.0,1.0,0.0,10897.435897435898,611.4613817188018,293.97408791662883,62.45656048390471,1,2,816.5012224615541,918.1711142731007
condo,3,2,936,unspecified,1.331,103.75,sunset way,clementi,1985600.0,2024,999-year leasehold,0.0,0.0,0.0,5861.603900819588,888.6635210704789,1622.3545764519008,1350.3415262655758,0,0,535.6754798656024,453.2542515024751
hdb,3,2,1270,unspecified,1.436,103.8,midview,woodlands,639300.0,2004,99-year leasehold,1.0,2.0,0.0,37665.527552328065,1396.830321058991,991.024351580666,1215.2780485525811,1,0,1351.8001198561549,2894.9628791018813
executive condo,3,2,915,unspecified,1.445,103.8,sembawang springs,sembawang,1312500.0,2017,99-year leasehold,0.0,0.0,1.0,8268.146261597236,936.1685443365882,705.3015803875966,464.27996449135475,2,2,840.0268276040223,2107.6143618189562
hdb,3,1,710,unspecified,1.349,103.7,boon lay place,jurong west,314000.0,1976,99-year leasehold,1.0,1.0,0.0,32373.3862959285,1643.3562824808948,813.0656258539206,1153.6183726170104,2,0,1115.4434965323792,540.7109099804345
hdb,3,2,1119,partial,1.363,103.75,hong kah north,bukit batok,585900.0,1987,99-year leasehold,1.0,2.0,0.0,30435.288640595903,556.0994770742132,508.66309186428526,150.12018896791835,1,2,1470.624751288832,3674.696871737688
condo,2,2,840,unspecified,1.303,103.9,tanjong rhu,kallang,2344600.0,2023,99-year leasehold,0.0,1.0,1.0,5417.926460548132,38.532027574390455,1746.9047906375886,855.666205816679,0,1,181.51154640274086,2678.3169507179646
condo,2,2,678,unspecified,1.301,103.9,marine parade,marine parade,1878400.0,2024,freehold,2.0,1.0,0.0,23172.41379310345,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
hdb,4,2,1572,unspecified,1.354,103.94,tampines west,tampines,997500.0,1988,99-year leasehold,3.0,3.0,3.0,22925.29926335175,895.6721048822442,433.7076209582289,360.45586802028305,4,4,322.356572908469,855.4226734944078
executive condo,3,2,1098,unspecified,1.417,103.9,lower seletar,yishun,1417500.0,2017,99-year leasehold,0.0,0.0,0.0,2219.9750163583367,3619.1130254610885,2680.969377262088,2641.0658898173588,0,0,2817.236363671301,1238.1371413860124
terraced house,4,4,2917,unspecified,1.388,103.9,yio chu kang east,ang mo kio,3084900.0,2013,99-year leasehold,0.0,0.0,0.0,2255.7602449111123,2084.779230501323,267.00971715493057,498.2736198903147,2,1,460.93296870567684,1594.7450312547078
condo,4,3,2669,unspecified,1.268,103.8,maritime square,bukit merah,7297500.0,2016,99-year leasehold,0.0,0.0,4.0,1359.2670471613098,462.25192890501705,1063.8545275150877,1521.5726300835342,0,0,903.5298309437023,2390.327366492223
condo,4,4,1496,unspecified,1.315,103.8,nassim,tanglin,3675000.0,2022,freehold,0.0,0.0,1.0,4541.768045417681,611.5387340671831,766.529220102696,591.1588980049153,1,1,1728.7910777290197,2683.888705499148
condo,2,2,829,fully,1.291,103.9,clarke quay,singapore river,2130400.0,2026,99-year leasehold,0.0,0.0,1.0,447.9669193659545,1312.2861731136122,2430.0119791812176,1285.559868625469,0,0,1259.4150634778828,2324.226820679785
condo,1,1,592,partial,1.315,103.8,farrer court,bukit timah,1134000.0,2015,99-year leasehold,1.0,1.0,1.0,11059.413027916966,611.5387340671831,766.529220102696,591.1588980049153,1,1,1728.7910777290197,2683.888705499148
cluster house,6,6,4865,unspecified,1.367,103.9,hougang central,hougang,4200000.0,2022,99-year leasehold,0.0,0.0,1.0,10685.985963323523,1363.4942660071342,669.2083540415205,502.57772741848765,1,2,1072.0306962793743,1797.0392899100175
condo,3,2,958,unfurnished,1.3125,103.8,farrer court,bukit timah,3009300.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,3,2,1259,partial,1.292,103.9,clarke quay,singapore river,3675000.0,2026,99-year leasehold,0.0,0.0,1.0,447.9669193659545,1203.7458278992451,2367.9168256674516,1202.6009693394988,0,0,1151.9495889063596,2348.698775625411
condo,1,1,753,unspecified,1.329,103.9,sennett,toa payoh,1365000.0,2017,99-year leasehold,1.0,1.0,1.0,8285.319197971883,675.7831291149248,716.9770551576618,574.6401336017248,3,1,788.3036494506184,2389.2893248967525
executive condo,4,2,1249,unspecified,1.433,103.8,woodlands south,woodlands,1449000.0,2016,99-year leasehold,2.0,3.0,1.0,26015.228426395937,1556.4435683777194,1186.7387912960974,1393.5583579932465,0,0,1507.8370159779429,2928.1333194133863
hdb,3,2,1001,unspecified,1.434,103.8,woodlands east,woodlands,577500.0,2017,99-year leasehold,6.0,3.0,1.0,38762.48286665361,1497.266281233205,1114.761263570863,1368.045515475868,0,0,1449.5699752383202,2913.073427935908
condo,1,1,484,unfurnished,1.375,103.9,kangkar,hougang,724200.0,2018,99-year leasehold,0.0,1.0,0.0,32052.80921183244,1975.5668111157345,203.16795477260584,541.4195948398404,3,4,505.6444680352609,2523.257600851095
condo,2,3,1313,partial,1.305,103.8,tanglin,orchard,4785900.0,2022,freehold,0.0,0.0,0.0,2208.955223880597,1288.6492806595245,1093.0178355098199,1235.9205761421404,0,0,1263.7937009335644,2117.9928141288656
hdb,2,2,731,unfurnished,1.37,103.9,cheng san,ang mo kio,360200.0,1979,99-year leasehold,3.0,1.0,1.0,29371.141571622895,1572.5686664559576,344.2469275158674,301.5261622506389,2,3,798.302486026784,2118.9179405761815
condo,2,2,829,partial,1.274,103.8,anson,downtown core,1995000.0,2026,99-year leasehold,0.0,0.0,0.0,775.1937984496124,512.4786616452145,466.17564766447134,1154.6094689648473,1,0,1229.0595933534555,1711.3548064203899
condo,3,2,829,unspecified,1.354,103.8,central water catchment,central water catchment,1772400.0,2024,99-year leasehold,0.0,0.0,0.0,0.2691159809142946,2269.787639165996,2691.2755786838293,2379.8685816260186,0,0,2039.8051466752984,3981.876951554094
condo,2,2,710,unspecified,1.316,103.9,lavender,kallang,1361800.0,2026,freehold,0.0,0.0,2.0,12802.21957986524,661.215973601564,1041.3723371412782,930.903512891306,0,1,1395.75298926985,2065.8802387248115
condo,2,2,764,fully,1.322,103.94,bedok south,bedok,1312500.0,2015,99-year leasehold,2.0,3.0,1.0,15577.352950989223,1125.645688591302,202.49841248599267,420.91909778655054,1,2,959.3337988223274,3387.670929113011
condo,1,1,527,partial,1.294,103.8,institution hill,river valley,1654800.0,2025,freehold,0.0,0.0,0.0,8023.433520122262,672.336343465033,566.1457103681322,106.94151501830721,2,3,1010.5007506669068,1157.2457416372913
hdb,4,2,1538,unspecified,1.38,103.9,hougang west,hougang,892500.0,1989,99-year leasehold,2.0,3.0,0.0,34208.744074046204,2041.7555694840364,695.9491346167263,862.0188217972756,2,1,680.9127122254343,2103.46045020392
hdb,4,2,1313,unspecified,1.345,103.9,bishan east,bishan,722400.0,1987,99-year leasehold,2.0,2.0,2.0,15775.982167734745,626.5342592715958,470.50222994325225,292.727621425748,2,4,706.310485966041,785.5782396425145
condo,4,5,6674,fully,1.279,103.9,cecil,downtown core,18900000.0,2011,99-year leasehold,0.0,0.0,0.0,1322.4821973550356,1671.173041297123,3255.87395446773,2443.1789364436536,0,0,1334.3308364451325,2422.6516210251907
hdb,2,2,721,unspecified,1.446,103.75,north coast,woodlands,375900.0,2004,99-year leasehold,0.0,0.0,0.0,5027.631196243819,2716.3322603292654,2926.961706698542,3051.95044733609,0,0,3616.4468218731213,3388.759118535307
