,property_type,num_beds,num_baths,size_sqft,price,built_year,price_per_sqft,furnishing_unspecified,furnishing_partial,furnishing_unfurnished,furnishing_fully,tenure_99,tenure_999,tenure_freehold
13315,4,1,1,527,1739800.0,-3,3301.33,0,1,0,0,0,0,1
13316,8,4,4,1463,997500.0,40,681.82,1,0,0,0,1,0,0
13317,4,3,2,1173,3273900.0,-1,2791.05,1,0,0,0,1,0,0
13318,4,2,1,624,1758800.0,-2,2818.59,0,1,0,0,1,0,0
13319,8,3,2,1033,630000.0,12,609.87,1,0,0,0,1,0,0
13320,8,3,2,731,409500.0,25,560.19,1,0,0,0,1,0,0
13321,4,2,2,1097,1344000.0,20,1225.16,1,0,0,0,1,0,0
13322,4,3,2,883,1829000.0,-1,2071.35,0,1,0,0,0,0,1
13323,8,3,2,1001,913500.0,9,912.59,0,0,1,0,1,0,0
13324,4,3,2,1130,2520000.0,-2,2230.09,0,1,0,0,1,0,0
13325,4,4,5,2411,7964200.0,-3,3303.28,1,0,0,0,0,0,1
13326,4,3,2,1270,3093300.0,-2,2435.67,1,0,0,0,0,0,1
13327,4,2,2,721,1249500.0,-2,1733.01,1,0,0,0,1,0,0
13328,4,3,2,1216,3832500.0,-1,3151.73,1,0,0,0,1,0,0
13329,4,3,3,1238,2608200.0,-1,2106.79,1,0,0,0,0,0,1
13330,4,3,2,1152,2737400.0,-2,2376.22,0,1,0,0,0,0,1
13331,4,3,3,2207,10370800.0,-2,4699.05,1,0,0,0,0,0,1
13332,2,6,7,7015,8998500.0,8,1282.75,1,0,0,0,0,0,1
13333,4,2,2,840,2512600.0,-1,2991.19,1,0,0,0,1,0,0
13334,8,2,2,796,472500.0,35,593.59,1,0,0,0,1,0,0
13335,4,1,1,409,1550600.0,-3,3791.2,1,0,0,0,1,0,0
13336,4,3,2,936,2444400.0,-3,2611.54,0,1,0,0,0,0,1
13337,8,5,3,2066,1144500.0,18,553.97,1,0,0,0,1,0,0
13338,4,2,2,710,1699200.0,1,2393.24,0,0,1,0,0,0,1
13339,6,3,2,1055,1417500.0,-1,1343.6,1,0,0,0,1,0,0
13340,6,3,3,1033,1309400.0,-5,1267.57,0,1,0,0,1,0,0
13341,4,4,4,1668,3813600.0,-2,2286.33,1,0,0,0,1,0,0
13342,8,3,2,1119,617400.0,35,551.74,1,0,0,0,1,0,0
13343,8,3,2,1291,722400.0,40,559.57,1,0,0,0,1,0,0
13344,4,2,2,840,1575000.0,4,1875.0,1,0,0,0,0,0,1
13345,4,3,3,1109,2520000.0,-4,2272.32,0,1,0,0,1,0,0
13346,8,3,2,1184,596400.0,17,503.72,1,0,0,0,1,0,0
13347,8,3,2,1291,669900.0,18,518.9,1,0,0,0,1,0,0
13348,10,6,7,5701,8702400.0,24,1526.47,1,0,0,0,0,0,1
13349,4,1,1,409,1549800.0,-3,3789.24,1,0,0,0,1,0,0
13350,4,1,1,474,953400.0,-4,2011.39,1,0,0,0,1,0,0
13351,6,3,3,1076,1260000.0,8,1171.0,1,0,0,0,1,0,0
13352,8,3,2,947,577500.0,20,609.82,1,0,0,0,1,0,0
13353,10,5,4,3089,3139500.0,23,1016.35,1,0,0,0,1,0,0
13354,8,4,2,2224,1732500.0,25,779.0,1,0,0,0,1,0,0
13355,4,3,3,1109,3305500.0,0,2980.61,1,0,0,0,0,0,1
13356,4,4,3,1356,2507400.0,-4,1849.12,1,0,0,0,1,0,0
13357,8,3,2,980,609000.0,40,621.43,1,0,0,0,1,0,0
13358,4,2,2,818,2289000.0,-1,2798.29,1,0,0,0,1,0,0
13359,4,3,3,2594,7988400.0,14,3079.57,1,0,0,0,0,1,0
13360,10,4,6,6974,12534900.0,12,1797.38,1,0,0,0,0,0,1
13361,4,2,2,700,1533000.0,3,2190.0,1,0,0,0,1,0,0
13362,4,3,3,1109,3372600.0,-1,3041.12,1,0,0,0,0,0,1
13363,4,2,2,743,2609200.0,0,3511.71,0,1,0,0,0,0,1
13364,4,2,1,786,1836900.0,-1,2337.02,0,1,0,0,1,0,0
13365,10,3,4,4100,11550000.0,29,2817.07,1,0,0,0,0,0,1
13366,4,2,2,818,1822800.0,-4,2228.36,0,1,0,0,1,0,0
13367,8,3,2,1001,546000.0,5,545.45,1,0,0,0,1,0,0
13368,4,6,5,4455,3675000.0,8,824.92,1,0,0,0,1,0,0
13369,4,4,4,1593,4641000.0,-1,2913.37,1,0,0,0,0,0,1
13370,8,3,2,1011,630000.0,4,623.15,1,0,0,0,1,0,0
13371,4,1,1,624,1102500.0,8,1766.83,0,0,1,0,0,1,0
13372,6,4,2,1452,1785000.0,6,1229.34,0,1,0,0,1,0,0
13373,6,3,2,1098,912300.0,5,830.87,0,0,0,1,1,0,0
13374,8,3,2,969,564900.0,41,582.97,1,0,0,0,1,0,0
13375,13,3,2,969,1900500.0,-1,1961.3,1,0,0,0,1,0,0
13376,4,2,2,667,1985000.0,1,2976.01,0,1,0,0,0,0,1
13377,4,2,1,700,2052800.0,-1,2932.57,0,0,1,0,1,0,0
13378,4,1,1,452,1449000.0,0,3205.75,0,1,0,0,0,0,1
13379,8,2,2,645,362200.0,27,561.55,1,0,0,0,1,0,0
13380,4,4,4,3336,15855000.0,9,4752.7,1,0,0,0,0,0,1
13381,10,4,5,4717,7995800.0,-3,1695.1,0,1,0,0,0,0,1
13382,4,3,3,1636,4672500.0,12,2856.05,0,0,0,1,1,0,0
13383,4,2,2,732,2358300.0,0,3221.72,0,1,0,0,0,0,1
13384,4,3,3,958,2039100.0,0,2128.5,1,0,0,0,0,0,1
13385,4,4,4,2088,7179900.0,-3,3438.65,0,1,0,0,1,0,0
13386,4,1,1,484,1071000.0,3,2212.81,0,1,0,0,1,0,0
13387,6,4,3,1184,1575000.0,5,1330.24,1,0,0,0,1,0,0
13388,4,5,3,3057,5109300.0,-3,1671.34,1,0,0,0,0,0,1
13389,4,3,3,947,1364000.0,0,1440.34,1,0,0,0,0,0,1
13390,2,7,6,12018,12915000.0,8,1074.64,1,0,0,0,0,0,1
13391,4,1,1,463,1194900.0,0,2580.78,0,0,1,0,0,0,1
13392,4,1,1,624,1375500.0,-1,2204.33,1,0,0,0,0,0,1
13393,4,2,2,818,2517900.0,-1,3078.12,1,0,0,0,1,0,0
13394,4,2,2,808,1698800.0,-3,2102.48,0,0,0,1,0,0,1
13395,6,5,4,1550,1995000.0,5,1287.1,1,0,0,0,1,0,0
13396,8,3,2,1292,1249500.0,11,967.11,1,0,0,0,1,0,0
13397,10,10,10,9350,9849000.0,31,1053.37,1,0,0,0,0,0,1
13398,6,3,3,1152,1562400.0,7,1356.25,1,0,0,0,1,0,0
13399,4,2,2,1163,3150000.0,4,2708.51,1,0,0,0,1,0,0
13400,4,3,4,1399,3570000.0,-2,2551.82,1,0,0,0,0,0,1
13401,8,3,2,969,724500.0,21,747.68,1,0,0,0,1,0,0
13402,4,2,1,527,987000.0,5,1872.87,0,1,0,0,0,0,1
13403,4,4,3,1270,2557800.0,-1,2014.02,1,0,0,0,0,0,1
13404,8,3,2,1227,787500.0,6,641.81,0,1,0,0,1,0,0
13405,4,3,2,947,1971900.0,-4,2082.26,1,0,0,0,1,0,0
13406,4,2,2,743,2675400.0,0,3600.81,0,1,0,0,0,0,1
13407,4,4,4,1658,6339900.0,6,3823.82,1,0,0,0,1,0,0
13408,8,3,2,1502,745500.0,18,496.34,1,0,0,0,1,0,0
13409,8,3,2,904,493500.0,35,545.91,1,0,0,0,1,0,0
13410,4,3,3,1861,4410000.0,32,2369.69,0,1,0,0,0,0,1
13411,4,2,2,753,2392500.0,-3,3177.29,0,1,0,0,0,0,1
13412,4,4,4,1378,4193700.0,-1,3043.32,0,1,0,0,0,0,1
13413,4,2,1,646,1390200.0,-1,2152.01,1,0,0,0,0,0,1
13414,4,3,3,980,2927400.0,-1,2987.14,1,0,0,0,1,0,0
13415,4,2,2,614,1737800.0,-1,2830.29,1,0,0,0,1,0,0
13416,6,3,2,980,1186500.0,4,1210.71,1,0,0,0,1,0,0
13417,4,3,2,1163,1621200.0,-4,1393.98,1,0,0,0,1,0,0
13418,4,2,2,1507,1764000.0,7,1170.54,0,1,0,0,1,0,0
13419,4,1,1,549,1869000.0,8,3404.37,1,0,0,0,1,0,0
13420,4,4,4,1291,3018800.0,0,2338.34,0,0,1,0,0,0,1
13421,8,4,3,1571,798000.0,35,507.96,0,0,1,0,1,0,0
13422,8,3,2,1109,714000.0,35,643.82,0,1,0,0,1,0,0
13423,4,2,2,711,1176000.0,2,1654.01,0,1,0,0,1,0,0
13424,4,1,1,420,945000.0,9,2250.0,1,0,0,0,0,0,1
13425,8,3,2,904,451500.0,35,499.45,1,0,0,0,1,0,0
13426,4,2,2,710,2015000.0,-1,2838.03,1,0,0,0,0,0,1
13427,4,2,1,624,1365000.0,0,2187.5,0,1,0,0,0,0,1
13428,4,1,1,624,1700000.0,-1,2724.36,0,0,1,0,1,0,0
13429,4,2,1,624,1680000.0,-1,2692.31,1,0,0,0,1,0,0
13430,4,3,2,786,1050000.0,3,1335.88,1,0,0,0,1,0,0
13431,4,3,2,1098,2634400.0,-1,2399.27,0,1,0,0,1,0,0
13432,12,6,5,3284,2835000.0,15,863.28,1,0,0,0,1,0,0
13433,4,1,1,463,1194900.0,0,2580.78,0,0,1,0,0,0,1
13434,4,3,2,1442,3759000.0,20,2606.8,1,0,0,0,0,0,1
13435,4,1,1,484,1795500.0,-4,3709.71,1,0,0,0,1,0,0
13436,5,6,5,4000,6279000.0,8,1569.75,1,0,0,0,0,0,1
13437,4,1,1,517,861000.0,-2,1665.38,0,1,0,0,1,0,0
13438,8,3,2,1237,682500.0,17,551.74,1,0,0,0,1,0,0
13439,4,1,1,538,975300.0,5,1812.83,1,0,0,0,1,0,0
13440,4,3,3,1066,2847600.0,-3,2671.29,1,0,0,0,0,0,1
13441,6,2,2,786,924000.0,8,1175.57,1,0,0,0,1,0,0
13442,4,3,2,1356,2662900.0,-4,1963.79,0,1,0,0,1,0,0
13443,4,2,2,764,1878300.0,-3,2458.51,1,0,0,0,1,0,0
13444,4,4,3,1442,4020800.0,-2,2788.35,0,1,0,0,1,0,0
13445,4,3,2,883,1969800.0,0,2230.8,1,0,0,0,0,0,1
13446,4,1,1,527,1632800.0,-2,3098.29,0,1,0,0,1,0,0
13447,8,2,2,699,407400.0,35,582.83,1,0,0,0,1,0,0
13448,8,3,2,1000,756000.0,6,756.0,1,0,0,0,1,0,0
13449,4,2,2,732,2071600.0,-1,2830.05,1,0,0,0,0,0,1
13450,4,5,6,7987,12834200.0,12,1606.89,0,1,0,0,1,0,0
13451,8,3,2,904,451500.0,18,499.45,1,0,0,0,1,0,0
13452,4,1,1,463,1194900.0,0,2580.78,1,0,0,0,0,0,1
13453,4,3,2,1647,3494400.0,-2,2121.68,1,0,0,0,1,0,0
13454,4,3,3,1173,2132600.0,-4,1818.07,0,0,1,0,0,0,1
13455,8,3,2,1055,682500.0,44,646.92,1,0,0,0,1,0,0
13456,4,1,1,463,819000.0,6,1768.9,0,0,1,0,0,0,1
13457,4,2,2,764,2364600.0,-2,3095.03,1,0,0,0,0,0,1
13458,8,2,2,635,367500.0,44,578.74,1,0,0,0,1,0,0
13459,4,3,3,1302,1942500.0,14,1491.94,0,1,0,0,0,0,1
13460,4,2,2,829,2394000.0,-4,2887.82,1,0,0,0,1,0,0
13461,8,3,2,1475,840000.0,33,569.49,1,0,0,0,1,0,0
13462,8,3,2,1001,900900.0,4,900.0,1,0,0,0,1,0,0
13463,4,3,3,861,1680000.0,-2,1951.22,0,1,0,0,0,1,0
13464,4,3,3,1227,3558300.0,-3,2900.0,1,0,0,0,0,0,1
13465,4,3,2,958,1518400.0,-2,1584.97,1,0,0,0,1,0,0
13466,4,2,2,689,1344000.0,-5,1950.65,1,0,0,0,1,0,0
13467,8,2,2,646,346500.0,51,536.38,1,0,0,0,1,0,0
13468,4,4,3,1592,1890000.0,27,1187.19,1,0,0,0,0,0,1
13469,10,5,6,4370,4830000.0,-6,1105.26,0,0,1,0,0,0,1
13470,4,3,2,915,2205000.0,0,2409.84,1,0,0,0,0,0,1
13471,4,2,2,742,1682100.0,1,2266.98,1,0,0,0,0,0,1
13472,12,4,3,2500,3465000.0,36,1386.0,0,1,0,0,0,0,1
13473,8,2,2,721,472500.0,5,655.34,1,0,0,0,1,0,0
13474,4,4,3,1281,3081800.0,-2,2405.78,0,0,1,0,1,0,0
13475,4,3,2,1141,3840900.0,-3,3366.26,1,0,0,0,0,0,1
13476,8,3,2,903,525000.0,35,581.4,1,0,0,0,1,0,0
13477,5,7,6,3200,4725000.0,21,1476.56,0,0,0,1,0,0,1
13478,4,2,2,732,1667400.0,-1,2277.87,0,1,0,0,1,0,0
13479,4,3,3,1109,2434800.0,-2,2195.49,1,0,0,0,1,0,0
13480,3,4,4,3876,3990000.0,8,1029.41,1,0,0,0,1,0,0
13481,10,5,6,4865,4229400.0,0,869.35,1,0,0,0,1,0,0
13482,4,2,2,732,1260000.0,-1,1721.31,1,0,0,0,1,0,0
13483,8,3,2,968,481800.0,33,497.73,0,1,0,0,1,0,0
13484,4,2,2,807,2787800.0,-3,3454.52,1,0,0,0,0,0,1
13485,8,3,2,710,367500.0,24,517.61,0,0,1,0,1,0,0
13486,4,3,3,1539,4712400.0,4,3061.99,1,0,0,0,1,0,0
13487,4,2,2,829,2095200.0,-3,2527.38,0,1,0,0,0,0,1
13488,4,1,1,441,1102500.0,0,2500.0,0,0,1,0,1,0,0
13489,4,3,2,850,1155000.0,4,1358.82,1,0,0,0,1,0,0
13490,4,1,1,550,903000.0,16,1641.82,1,0,0,0,0,0,1
13491,8,3,2,1000,753900.0,5,753.9,1,0,0,0,1,0,0
13492,8,3,2,1323,682500.0,40,515.87,1,0,0,0,1,0,0
13493,12,5,4,3014,4307800.0,17,1429.26,1,0,0,0,0,0,1
13494,4,1,1,484,816900.0,-1,1687.81,1,0,0,0,1,0,0
13495,8,3,2,1113,682500.0,34,613.21,1,0,0,0,1,0,0
13496,4,4,5,5802,17640000.0,10,3040.33,0,1,0,0,0,0,1
13497,4,1,1,829,2021200.0,3,2438.12,1,0,0,0,0,0,1
13498,4,2,1,710,1509900.0,-4,2126.62,0,1,0,0,1,0,0
13499,8,3,2,904,483000.0,36,534.29,0,0,1,0,1,0,0
13500,2,4,5,7670,9397500.0,9,1225.23,0,0,1,0,0,0,1
13501,4,3,3,2207,10151400.0,-2,4599.64,1,0,0,0,0,0,1
13502,4,5,4,1851,3874500.0,0,2093.19,1,0,0,0,0,0,1
13503,8,2,2,797,456800.0,45,573.15,1,0,0,0,1,0,0
13504,8,4,3,1571,1029000.0,26,655.0,1,0,0,0,1,0,0
13505,10,5,8,6200,7350000.0,11,1185.48,1,0,0,0,0,0,1
13506,8,3,2,1076,724500.0,38,673.33,1,0,0,0,1,0,0
13507,4,1,1,441,1376600.0,-4,3121.54,1,0,0,0,1,0,0
13508,4,3,3,1324,1877400.0,-4,1417.98,1,0,0,0,1,0,0
13509,4,3,3,1163,2625000.0,-2,2257.09,0,1,0,0,0,0,1
13510,4,4,3,1206,1522500.0,-3,1262.44,0,1,0,0,1,0,0
13511,4,2,1,570,966000.0,1,1694.74,1,0,0,0,1,0,0
13512,6,5,3,1593,1995000.0,5,1252.35,1,0,0,0,1,0,0
13513,8,2,2,731,524000.0,5,716.83,1,0,0,0,1,0,0
13514,8,3,2,1216,659400.0,7,542.27,0,1,0,0,1,0,0
13515,4,2,1,657,1840200.0,-3,2800.91,1,0,0,0,0,0,1
13516,4,3,3,1227,3570000.0,-3,2909.54,1,0,0,0,0,0,1
13517,8,3,2,1205,732900.0,53,608.22,1,0,0,0,1,0,0
13518,4,1,1,474,1008000.0,-2,2126.58,0,1,0,0,0,0,1
13519,8,3,2,968,722400.0,20,746.28,0,0,0,1,1,0,0
13520,8,4,2,1560,932400.0,33,597.69,0,0,1,0,1,0,0
13521,4,4,2,1658,2436000.0,24,1469.24,1,0,0,0,1,0,0
13522,8,4,2,1216,682500.0,5,561.27,1,0,0,0,1,0,0
13523,6,3,2,990,1312500.0,8,1325.76,1,0,0,0,1,0,0
13524,4,4,5,5500,7980000.0,34,1450.91,1,0,0,0,0,0,1
13525,4,3,2,1109,3066800.0,-2,2765.37,1,0,0,0,0,0,1
13526,4,3,2,904,1890000.0,-4,2090.71,1,0,0,0,1,0,0
13527,8,3,2,904,795900.0,8,880.42,1,0,0,0,1,0,0
13528,4,4,3,1302,3150000.0,-2,2419.35,0,1,0,0,0,0,1
13529,8,2,2,818,365400.0,18,446.7,1,0,0,0,1,0,0
13530,4,4,3,1895,3549000.0,28,1872.82,1,0,0,0,0,0,1
13531,6,4,3,1313,1688400.0,-5,1285.91,1,0,0,0,1,0,0
13532,4,2,1,614,1257200.0,-4,2047.56,0,1,0,0,1,0,0
13533,8,3,3,1571,1102500.0,39,701.78,1,0,0,0,1,0,0
13534,6,4,3,1184,1575000.0,5,1330.24,1,0,0,0,1,0,0
13535,4,3,4,2088,2814000.0,12,1347.7,1,0,0,0,1,0,0
13536,4,2,2,721,2310000.0,-2,3203.88,0,1,0,0,1,0,0
13537,4,4,4,1819,3633000.0,0,1997.25,1,0,0,0,0,0,1
13538,8,2,2,883,472500.0,41,535.11,1,0,0,0,1,0,0
13539,6,3,2,958,1207500.0,4,1260.44,1,0,0,0,1,0,0
13540,10,6,6,5200,11550000.0,14,2221.15,0,0,1,0,0,0,1
13541,4,1,1,463,1194900.0,0,2580.78,0,0,1,0,0,0,1
13542,6,2,2,775,1018500.0,9,1314.19,1,0,0,0,1,0,0
13543,4,4,4,3584,23100000.0,8,6445.31,1,0,0,0,0,0,1
13544,8,3,2,990,577500.0,5,583.33,1,0,0,0,1,0,0
13545,6,4,3,1335,1659000.0,6,1242.7,1,0,0,0,1,0,0
13546,4,2,2,775,2477700.0,-1,3197.03,0,1,0,0,0,0,1
13547,4,3,2,1421,3341100.0,-4,2351.23,1,0,0,0,1,0,0
13548,4,1,1,441,1123500.0,0,2547.62,0,0,1,0,0,0,1
13549,12,5,6,3500,4567500.0,9,1305.0,1,0,0,0,0,1,0
13550,8,3,2,1216,806400.0,6,663.16,1,0,0,0,1,0,0
13551,8,3,2,1517,933300.0,18,615.23,1,0,0,0,1,0,0
13552,4,2,2,700,1969500.0,-3,2813.57,1,0,0,0,0,0,1
13553,8,2,2,785,420000.0,43,535.03,1,0,0,0,1,0,0
13554,4,1,1,538,1816500.0,-3,3376.39,0,0,1,0,0,0,1
13555,2,6,3,4500,10500000.0,20,2333.33,1,0,0,0,0,0,1
13556,4,2,1,979,2079000.0,7,2123.6,1,0,0,0,0,0,1
13557,4,3,3,1055,2989800.0,-3,2833.93,1,0,0,0,0,0,1
13558,4,2,2,667,1236900.0,2,1854.42,1,0,0,0,1,0,0
13559,4,2,1,700,1503600.0,-2,2148.0,1,0,0,0,0,1,0
13560,8,2,2,796,418800.0,38,526.13,1,0,0,0,1,0,0
13561,8,3,2,1216,913500.0,5,751.23,1,0,0,0,1,0,0
13562,8,3,2,1399,819000.0,21,585.42,1,0,0,0,1,0,0
13563,12,4,5,3622,5124000.0,42,1414.69,1,0,0,0,0,0,1
13564,4,2,1,614,1102500.0,-2,1795.6,1,0,0,0,1,0,0
13565,2,4,3,5000,8715000.0,9,1743.0,1,0,0,0,0,0,1
13566,4,1,1,581,924000.0,-2,1590.36,1,0,0,0,1,0,0
13567,5,3,1,2570,5040000.0,8,1961.09,1,0,0,0,0,0,1
13568,4,4,2,1281,3021900.0,-2,2359.02,0,1,0,0,1,0,0
13569,8,3,2,1194,997500.0,12,835.43,0,1,0,0,1,0,0
13570,4,2,2,797,2795200.0,-3,3507.15,1,0,0,0,0,0,1
13571,8,1,2,1205,827400.0,3,686.64,0,0,1,0,1,0,0
13572,4,1,1,560,1743000.0,-1,3112.5,0,0,1,0,1,0,0
13573,8,3,2,979,567000.0,40,579.16,0,1,0,0,1,0,0
13574,6,3,2,958,1323000.0,7,1381.0,1,0,0,0,1,0,0
13575,8,3,2,1313,638400.0,33,486.21,1,0,0,0,1,0,0
13576,8,3,2,990,554400.0,7,560.0,1,0,0,0,1,0,0
13577,4,2,2,807,1974000.0,-3,2446.1,1,0,0,0,0,0,1
13578,4,2,2,721,1050000.0,-3,1456.31,1,0,0,0,1,0,0
13579,12,5,4,3200,2499000.0,26,780.94,1,0,0,0,1,0,0
13580,10,5,6,4850,6037500.0,9,1244.85,0,1,0,0,0,0,1
13581,4,3,2,1000,2100000.0,-4,2100.0,1,0,0,0,1,0,0
13582,4,2,2,786,2252200.0,-3,2865.39,0,1,0,0,0,0,1
13583,4,2,1,635,1260000.0,0,1984.25,1,0,0,0,1,0,0
13584,4,3,3,1141,3439800.0,-3,3014.72,1,0,0,0,0,0,1
13585,4,2,2,926,2625000.0,0,2834.77,1,0,0,0,1,0,0
13586,4,2,1,775,1819600.0,5,2347.87,1,0,0,0,0,0,1
13587,10,7,7,6376,9834300.0,-3,1542.39,1,0,0,0,0,0,1
13588,4,3,3,1313,2427600.0,-2,1848.9,1,0,0,0,0,1,0
13589,4,4,4,2056,4608200.0,9,2241.34,1,0,0,0,1,0,0
13590,8,2,1,679,346500.0,55,510.31,1,0,0,0,1,0,0
13591,4,3,2,840,2375100.0,-1,2827.5,1,0,0,0,0,0,1
13592,4,4,6,2852,9450000.0,12,3313.46,0,1,0,0,1,0,0
13593,8,3,2,1173,892500.0,14,760.87,1,0,0,0,1,0,0
13594,8,3,1,980,609000.0,24,621.43,1,0,0,0,1,0,0
13595,4,2,2,818,2391900.0,-1,2924.08,1,0,0,0,1,0,0
13596,4,3,3,1249,5880000.0,12,4707.77,0,1,0,0,0,0,1
13597,4,3,2,1130,3148100.0,-1,2785.93,1,0,0,0,0,0,1
13598,4,2,1,570,1686600.0,-3,2958.95,1,0,0,0,0,0,1
13599,4,2,2,829,2396100.0,-3,2890.35,1,0,0,0,0,0,1
13600,8,3,2,1550,1154000.0,29,744.52,1,0,0,0,1,0,0
13601,4,2,1,570,1562400.0,-3,2741.05,0,1,0,0,0,0,1
13602,6,3,2,936,1038400.0,4,1109.4,1,0,0,0,1,0,0
13603,4,2,1,614,1757100.0,-3,2861.73,0,0,1,0,0,0,1
13604,8,3,2,1216,734000.0,5,603.62,1,0,0,0,1,0,0
13605,4,3,2,1044,1913100.0,-2,1832.47,1,0,0,0,0,0,1
13606,4,3,3,1259,1554000.0,11,1234.31,1,0,0,0,1,0,0
13607,8,2,2,721,477800.0,5,662.69,1,0,0,0,1,0,0
13608,4,1,1,527,764400.0,4,1450.47,0,1,0,0,1,0,0
13609,4,3,3,1055,2997600.0,-3,2841.33,0,0,1,0,0,0,1
13610,4,3,2,1259,3771600.0,-4,2995.71,1,0,0,0,1,0,0
13611,8,3,2,990,630000.0,14,636.36,1,0,0,0,1,0,0
13612,4,3,3,1088,2782900.0,-3,2557.81,1,0,0,0,0,0,1
13613,4,3,2,1023,1943000.0,-1,1899.32,1,0,0,0,1,0,0
13614,8,3,2,915,556500.0,22,608.2,1,0,0,0,1,0,0
13615,4,4,4,1658,5048600.0,14,3044.99,1,0,0,0,0,0,1
13616,4,2,1,610,944900.0,10,1549.02,0,1,0,0,1,0,0
13617,4,3,4,1130,2248000.0,-1,1989.38,0,0,1,0,0,0,1
13618,8,3,2,1184,764400.0,6,645.61,0,1,0,0,1,0,0
13619,8,3,2,1001,911400.0,4,910.49,1,0,0,0,1,0,0
13620,4,1,1,495,1618000.0,0,3268.69,1,0,0,0,0,0,1
13621,4,2,2,732,2071600.0,-1,2830.05,1,0,0,0,0,0,1
13622,4,2,2,711,1522500.0,6,2141.35,1,0,0,0,0,1,0
13623,4,2,2,807,2828700.0,-3,3505.2,0,0,1,0,0,0,1
13624,4,3,2,915,2068500.0,-3,2260.66,0,0,1,0,0,0,1
13625,10,5,5,6000,13524000.0,42,2254.0,1,0,0,0,0,1,0
13626,2,10,10,12000,13650000.0,24,1137.5,1,0,0,0,0,0,1
13627,4,3,2,1410,3439800.0,0,2439.57,1,0,0,0,0,0,1
13628,4,3,2,947,2769900.0,-1,2924.92,0,1,0,0,1,0,0
13629,4,3,2,1399,3832500.0,-2,2739.46,1,0,0,0,0,0,1
13630,6,3,4,1538,1899300.0,6,1234.92,0,1,0,0,1,0,0
13631,4,2,1,786,1935200.0,-1,2462.09,0,0,1,0,0,0,1
13632,8,2,2,731,366300.0,42,501.09,1,0,0,0,1,0,0
13633,4,4,4,2002,3150000.0,-1,1573.43,1,0,0,0,1,0,0
13634,8,3,2,1237,735000.0,22,594.18,1,0,0,0,1,0,0
13635,8,3,2,1065,441000.0,40,414.08,0,1,0,0,1,0,0
13636,4,4,4,7244,20895000.0,4,2884.46,1,0,0,0,1,0,0
13637,4,4,4,1259,2625000.0,0,2084.99,0,1,0,0,0,0,1
13638,10,4,6,4717,8059800.0,-3,1708.67,0,1,0,0,0,0,1
13639,4,1,1,560,1774500.0,-1,3168.75,1,0,0,0,1,0,0
13640,6,2,2,775,933300.0,-1,1204.26,1,0,0,0,1,0,0
13641,4,3,3,1141,3840900.0,-3,3366.26,1,0,0,0,0,0,1
13642,10,6,6,4865,4305000.0,0,884.89,1,0,0,0,1,0,0
13643,4,3,2,904,2516800.0,-2,2784.07,0,1,0,0,1,0,0
13644,4,3,2,1023,1976100.0,-4,1931.67,1,0,0,0,1,0,0
13645,2,8,8,8000,15750000.0,8,1968.75,1,0,0,0,0,0,1
13646,4,3,2,904,2516800.0,-2,2784.07,0,0,1,0,1,0,0
13647,4,3,3,1452,1259000.0,23,867.08,1,0,0,0,1,0,0
13648,4,2,2,700,1627500.0,-4,2325.0,1,0,0,0,1,0,0
13649,4,3,2,926,1648500.0,-1,1780.24,1,0,0,0,1,0,0
13650,6,5,4,1593,1669500.0,-5,1048.02,0,1,0,0,1,0,0
13651,8,3,2,1198,997500.0,25,832.64,1,0,0,0,1,0,0
13652,4,4,4,1378,2950500.0,-4,2141.15,0,1,0,0,1,0,0
13653,4,3,2,893,3360000.0,-3,3762.6,1,0,0,0,0,0,1
13654,8,3,2,968,787500.0,18,813.53,1,0,0,0,1,0,0
13655,8,3,2,1119,556500.0,36,497.32,1,0,0,0,1,0,0
13656,4,3,4,2164,4667700.0,11,2156.98,1,0,0,0,1,0,0
13657,8,3,2,979,524000.0,17,535.24,1,0,0,0,1,0,0
13658,4,2,1,570,1701900.0,-3,2985.79,0,1,0,0,0,0,1
13659,4,4,3,1291,2790900.0,1,2161.81,1,0,0,0,0,0,1
13660,3,5,4,5996,6300000.0,12,1050.7,1,0,0,0,0,1,0
13661,4,4,4,1518,3891300.0,-2,2563.44,1,0,0,0,1,0,0
13662,4,4,3,1496,4753400.0,-1,3177.41,1,0,0,0,0,0,1
13663,4,2,2,678,1680000.0,2,2477.88,1,0,0,0,1,0,0
13664,4,2,2,646,1764000.0,-1,2730.65,1,0,0,0,0,0,1
13665,10,6,7,5400,6090000.0,9,1127.78,1,0,0,0,0,0,1
13666,8,2,2,635,367500.0,25,578.74,1,0,0,0,1,0,0
13667,8,2,2,969,581000.0,6,599.59,1,0,0,0,1,0,0
13668,4,3,3,1184,3009300.0,-1,2541.64,0,0,1,0,1,0,0
13669,10,7,9,4350,11340000.0,22,2606.9,1,0,0,0,0,0,1
13670,4,4,3,1302,3255000.0,-2,2500.0,0,0,1,0,0,0,1
13671,4,3,3,1411,2310000.0,24,1637.14,1,0,0,0,1,0,0
13672,8,2,1,720,514500.0,49,714.58,1,0,0,0,1,0,0
13673,10,6,7,6338,9875200.0,-3,1558.09,1,0,0,0,0,0,1
13674,12,3,2,2400,3864000.0,31,1610.0,1,0,0,0,0,0,1
13675,4,2,2,1076,1837500.0,7,1707.71,1,0,0,0,1,0,0
13676,4,2,2,1033,3129000.0,5,3029.04,1,0,0,0,1,0,0
